0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
test-freeze-cls_UKBsim32a-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_0,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",0,4,0.7276892304420471,50.0,0.6759389638900757,50.0,0.654699708617885,66.0,0.7027041322314049,0.7027041322314049,0.7027041322314049
test-freeze-cls_UKBsim32a-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_1,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",1,4,0.5882649421691895,70.0,0.7180914282798767,50.0,0.7945350377261639,41.63636363636363,0.39438016528925623,0.39438016528925623,0.3943801652892562
test-freeze-cls_UKBsim32a-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_2,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",2,4,0.6173117518424988,70.0,1.2326264381408691,50.0,0.7063795545968142,56.90909090909091,0.5769388429752066,0.5769388429752066,0.5769388429752066
test-freeze-cls_UKBsim32a-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_3,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",3,4,0.6184659957885742,80.0,0.8401974439620972,0.0,0.7396688836271113,36.0,0.327497520661157,0.32749752066115706,0.327497520661157
test-freeze-cls_UKBsim32a-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_4,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",4,4,0.6838036298751831,70.0,0.6313192844390869,100.0,0.6518959275256334,65.27272727272727,0.6978247933884298,0.6978247933884297,0.6978247933884298
test-freeze-cls_None-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_0,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",0,4,0.7080341339111328,30.0,0.6945651769638062,40.0,0.6909290230832994,57.2265625,0.734161376953125,0.734161376953125,0.734161376953125
test-freeze-cls_None-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_1,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",1,4,0.7063374042510986,50.0,0.6952794790267944,50.0,0.6967838434502482,50.0,0.3665771484375,0.3665771484375,0.3665771484375
test-freeze-cls_None-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_2,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",2,4,0.690150797367096,50.0,0.6963695526123047,50.0,0.6937769193900749,49.609375,0.3908195495605469,0.3908233642578125,0.39081573486328125
test-freeze-cls_None-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_3,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",3,4,0.6944710850715637,45.0,0.6923764228820801,50.0,0.6913918618811294,50.390625,0.698822021484375,0.698822021484375,0.698822021484375
test-freeze-cls_None-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_4,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",4,4,0.7555902600288391,42.5,0.7197276830673218,50.0,0.6958521618507802,50.0,0.6168594360351562,0.616851806640625,0.6168670654296875
